Type of wine,Name,Winery,Country,Region,Rating,NumberOfRatings,Year,Price,Rating Price Ratio,Rating category
White,Bouquet Terre Siciliane 2018,Tenuta Rapitalà,Italy,Terre Siciliane,3.6,28,2018,10.57,0.34058656575212864,Medium
White,Chardonnay 2018,Ghost Pines,United States,North Coast,3.8,28,2018,13.47,0.2821083890126206,Low
White,Cococciola (Unico) 2019,Tenuta Ulisse,Italy,Terre di Chieti,3.8,28,2019,8.9,0.42696629213483145,Medium
White,Ried Loibenberg Riesling Smaragd 2018,F.X. Pichler,Austria,Wachau,4.3,28,2018,40.19,0.10699178900223937,Low
White,Riesling Feinherb 2018,Schloss Vollrads,Germany,Rheingau,3.5,28,2018,9.5,0.3684210526315789,Medium
White,Meursault-Genevrières Premier Cru 2013,Domaine Jean Monnier & Fils,France,Meursault 1er Cru 'Genevrières',4.0,28,2013,95.36,0.04194630872483222,Low
White,Niederberg Helden Riesling Kabinett 2018,Schloss Lieser,Germany,Mosel,3.9,28,2018,17.1,0.22807017543859648,Low
White,Sonnenberg Chardonnay Trocken 2018,Jülg,Germany,Pfalz,4.0,28,2018,17.5,0.22857142857142856,Low
White,Pinot Grigio Veneto 2019,Vivolo di Sasso,Italy,Veneto,3.4,28,2019,5.29,0.6427221172022685,Excellent
White,Oestricher Doosberg Alte Reben Riesling Trocken 2017,Spreitzer,Germany,Rheingau,3.9,28,2017,16.9,0.23076923076923078,Low
White,Poggio Al Tufo Vermentino 2018,Tommasi,Italy,Toscana,3.4,28,2018,15.05,0.22591362126245845,Low
White,Kaisermantel Weissburgunder 2019,Dr. Koehler,Germany,Baden,4.1,28,2019,6.25,0.6559999999999999,Excellent
White,Uvam Pinot Grigio 2019,Maurizio B Martino MBM,Italy,delle Venezie,3.7,28,2019,5.25,0.7047619047619048,Excellent
White,Kalkundkiesel 2019,Claus Preisinger,Austria,Burgenland,3.9,29,2019,16.08,0.24253731343283585,Low
White,Riverpoint Vineyard Gewürztraminer 2014,Millton,New Zealand,Gisborne,3.9,29,2014,17.45,0.22349570200573066,Low
White,Langenmorgen G.C 2014,Dr. Bürklin-Wolf,Germany,Pfalz,4.1,29,2014,70.0,0.058571428571428566,Low
White,Côtes du Rhône Le Caillou Blanc 2017,Clos du Caillou,France,Côtes-du-Rhône,3.4,29,2017,10.9,0.3119266055045871,Medium
White,Sauvignon Blanc (Warrelwind) 2019,MAN,South Africa,Western Cape,3.6,29,2019,5.49,0.6557377049180327,Excellent
White,Fundament Riesling Trocken 2017,Wageck-Pfaffmann,Germany,Pfalz,3.2,29,2017,8.56,0.37383177570093457,Medium
White,Viognier 2017,Fairview,South Africa,Paarl,3.4,29,2017,15.98,0.2127659574468085,Low
White,Parapli Chardonnay 2015,Kristinus,Hungary,Balaton,3.7,29,2015,13.6,0.2720588235294118,Low
White,Benedete Ribolla Gialla 2018,Collavini,Italy,Veneto,3.5,29,2018,13.6,0.2573529411764706,Low
White,Königsbacher Ölberg Riesling 2018,A. Christmann,Germany,Pfalz,3.6,29,2018,25.35,0.14201183431952663,Low
White,Cuvée Bérengère Chardonnay - Viognier 2018,Regismont,France,Coteaux-d'Ensérune,3.5,29,2018,6.12,0.5718954248366013,Medium
White,Chardonnay 2017,Borgo Magredo,Italy,Friuli Grave,3.4,29,2017,8.78,0.38724373576309795,Medium
White,GG Kirchberg Weissburgunder 2015,Salwey,Germany,Baden,4.3,29,2015,35.0,0.12285714285714285,Low
White,Clos Boucher Condrieu 2017,Delas,France,Condrieu,4.1,29,2017,58.39,0.07021750299708854,Low
White,Chiara 2018,Poggio Al Sole,Italy,Toscana,3.6,29,2018,10.47,0.3438395415472779,Medium
White,Lahrer Grauburgunder 2018,Weingut Wöhrle,Germany,Baden,3.6,29,2018,10.46,0.3441682600382409,Medium
White,Pecorino Terre di Chieti 2019,Collefrisio,Italy,Terre di Chieti,4.0,29,2019,8.9,0.449438202247191,Medium
White,Niederberg Helden Riesling GG 2017,Schloss Lieser,Germany,Mosel,3.8,29,2017,26.5,0.14339622641509434,Low
White,Steingrüble 2017,Ziereisen,Germany,Baden,4.1,29,2017,13.95,0.2939068100358423,Low
White,Zeltinger Riesling Kabinett Trocken 2018,Selbach-Oster,Germany,Mosel,3.8,29,2018,13.95,0.2724014336917563,Low
White,Piesporter Riesling Feinherb 2017,Kurt Hain,Germany,Piesport,4.0,29,2017,8.72,0.4587155963302752,Medium
White,Live Wire Riesling 2018,Langmeil,Australia,Barossa,4.0,29,2018,11.06,0.3616636528028933,Medium
White,Marani 2018,Sartori,Italy,Veneto,3.8,29,2018,8.39,0.4529201430274135,Medium
White,Sallier de La Tour Grillo 2019,Tasca d'Almerita,Italy,Sicilia,3.9,29,2019,8.9,0.4382022471910112,Medium
White,Auxerrois 2018,Klumpp,Germany,Baden,3.6,29,2018,12.8,0.28125,Low
White,Blanco 2018,Barahonda,Spain,Yecla,3.5,29,2018,5.9,0.5932203389830508,Medium
White,Chardonnay 2018,Cape Town Wine Co,South Africa,Cape Town,3.0,29,2018,7.5,0.4,Medium
White,Escherndorfer Riesling 2018,Horst Sauer,Germany,Escherndorf,3.4,29,2018,12.5,0.272,Low
White,Chenin Blanc 2018,Windmeul Kelder Cellar,South Africa,Paarl,3.4,29,2018,7.5,0.4533333333333333,Medium
White,Weißburgunder Muschelkalk 2018,Enderle & Moll,Germany,Baden,3.9,29,2018,15.01,0.2598267821452365,Low
White,ReinSchiefer Nierstein Riesling 2017,Schätzel,Germany,Nierstein,3.6,29,2017,20.53,0.17535314174378958,Low
White,Edición Limitada Lías Verdejo 2017,Ramón Bilbao,Spain,Rueda,3.6,29,2017,13.01,0.2767102229054573,Low
White,Schellenbrunnen Riesling GG 2014,Heitlinger,Germany,Baden,3.9,29,2014,30.39,0.12833168805528133,Low
White,Halgans Riesling Trocken 2018,Emrich-Schönleber,Germany,Nahe,4.1,29,2018,20.84,0.1967370441458733,Low
White,Saarburger Rausch Spätlese Riesling 2015,Markus Molitor,Germany,Mosel,3.6,29,2015,20.95,0.17183770883054894,Low
White,Sauvignon Riserva 2014,Cantina Bolzano / Kellerei Bozen,Italy,Südtirol - Alto Adige,3.8,29,2014,18.03,0.2107598447032723,Low
White,Sauvignon 2018,Domaine de la Foliette,France,Loire Valley,3.4,29,2018,7.7,0.44155844155844154,Medium
White,Deidesheimer Paradiesgarten 2017,Reichsrat von Buhl,Germany,Pfalz,4.1,29,2017,21.0,0.1952380952380952,Low
White,Riesling 'D' 2016,Te Whare Ra,New Zealand,Marlborough,3.8,29,2016,21.45,0.17715617715617715,Low
White,Jesuitengarten Riesling GG 2017,Dr. Von Bassermann-Jordan,Germany,Pfalz,4.0,29,2017,43.77,0.09138679460817911,Low
White,Johannishof Riesling Trocken 2019,Knipser,Germany,Pfalz,3.8,29,2019,7.9,0.48101265822784806,Medium
White,Sauvignon Blanc 2019,Verus,Slovenia,Štajerska,3.9,29,2019,11.9,0.3277310924369748,Medium
White,Chardonnay 2018,Domaine d'Aubaret,France,Pays d'Oc,3.5,29,2018,6.95,0.5035971223021583,Medium
White,Sauvignon Blanc 500 2018,Von Winning,Germany,Pfalz,4.3,29,2018,40.0,0.1075,Low
White,Réserve Spéciale Sauvignon Blanc 2019,Gérard Bertrand,France,Pays d'Oc,3.9,29,2019,8.32,0.46875,Medium
White,Terravignata Verdicchio di Matelica 2018,Borgo Paglianetto,Italy,Verdicchio di Matelica,3.4,29,2018,11.35,0.29955947136563876,Low
White,Lugana Lago 2019,Zenato,Italy,Lugana,3.4,29,2019,6.9,0.49275362318840576,Medium
White,Bourgogne Blanc 2014,Domaine Bruno Clair,France,Bourgogne,3.8,29,2014,23.29,0.16316015457277802,Low
White,Lorch Riesling 2016,August Kesseler,Germany,Rheingau,4.0,29,2016,16.5,0.24242424242424243,Low
White,Pouilly-Fuissé Pentacrine 2016,Domaine Saumaize-Michelin,France,Pouilly-Fuissé,4.0,29,2016,24.08,0.16611295681063123,Low
White,Passerina (Unico) 2019,Tenuta Ulisse,Italy,Terre di Chieti,3.9,29,2019,9.5,0.4105263157894737,Medium
White,Pinot Grigio 2019,Sacchetto,Italy,Venezia Giulia,3.7,29,2019,4.94,0.7489878542510121,Excellent
White,Niederhäuser Hermannshöhle Riesling Spätlese 2018,Dönnhoff,Germany,Nahe,4.1,29,2018,29.9,0.13712374581939799,Low
White,Steinreich Riesling 2017,Ansgar Clüsserath,Germany,Mosel,3.9,29,2017,14.14,0.2758132956152758,Low
White,Clisson 2017,Pépière,France,Muscadet-Sevre et Maine,3.5,29,2017,17.06,0.20515826494724504,Low
White,Châteauneuf-du-Pape Blanc 2017,Château de Nalys,France,Châteauneuf-du-Pape,3.8,29,2017,66.0,0.05757575757575757,Low
White,Chardonnay Riserva 2013,Cantina Bolzano / Kellerei Bozen,Italy,Südtirol - Alto Adige,3.9,29,2013,18.5,0.2108108108108108,Low
White,Grauburgunder Trocken 2018,Villa Welter,Germany,Rheinhessen,3.8,29,2018,6.5,0.5846153846153845,Medium
White,Châteauneuf-du-Pape Blanc 2018,Château Mont-Redon,France,Châteauneuf-du-Pape,3.9,29,2018,28.18,0.1383960255500355,Low
White,Weissburgunder 2018,St. Antony,Germany,Rheinhessen,3.5,29,2018,9.26,0.3779697624190065,Medium
White,Ungeheuer GG 2018,Von Winning,Germany,Pfalz,4.3,29,2018,34.0,0.1264705882352941,Low
White,Grauburgunder 2018,Klumpp,Germany,Baden,3.9,29,2018,9.9,0.3939393939393939,Medium
White,Cantaloro Toscana Bianco 2018,Avignonesi,Italy,Toscana,3.6,29,2018,9.65,0.37305699481865284,Medium
White,Steillage Riesling Trocken 2017,Weinhaus Gebruder Steffen,Germany,Mosel,3.6,29,2017,9.53,0.3777544596012592,Medium
White,Fiano Salento 2018,Masseria Altemura,Italy,Salento,3.8,29,2018,8.9,0.42696629213483145,Medium
White,Riebeeksrivier Chenin Blanc 2017,Cape of Good Hope,South Africa,Swartland,3.6,29,2017,13.99,0.2573266619013581,Low
White,Contraste Branco 2017,Conceito,Portugal,Douro,3.5,29,2017,9.9,0.35353535353535354,Medium
White,Furmint 2017,Herrenhof Lamprecht,Austria,Steiermark,3.7,30,2017,13.24,0.2794561933534743,Low
White,Chardonnay 2018,Pokerface,Australia,Riverina,3.4,30,2018,7.35,0.46258503401360546,Medium
White,Gorgona 2014,Frescobaldi,Italy,Toscana,4.3,30,2014,213.4,0.02014995313964386,Low
White,Chardonnay 2017,Stemmari,Italy,Sicilia,3.5,30,2017,6.23,0.5617977528089887,Medium
White,Premium Sauvignon Blanc 2019,Saint Clair,New Zealand,Marlborough,3.9,30,2019,10.95,0.35616438356164387,Medium
White,Beaune 1er Cru Grèves Blanc 2011,Jean-Marc Morey,France,Beaune 1er Cru 'Les Grèves',4.3,30,2011,48.43,0.08878794135866198,Low
White,Chablis 1er Cru 'Vaillons' 2015,La Chablisienne,France,Chablis 1er Cru 'Vaillons',3.6,30,2015,23.9,0.1506276150627615,Low
White,Côtes de Provence Blanc 2018,Château de Pampelonne,France,Côtes de Provence,3.6,30,2018,14.4,0.25,Low
White,Clos Saint Landelin Riesling 2016,René Muré,France,Alsace,4.0,30,2016,29.15,0.137221269296741,Low
White,Weisser Burgunder Tradition 2017,Philipp Kuhn,Germany,Pfalz,3.5,30,2017,11.19,0.3127792672028597,Medium
White,Nuat 2015,Abadal,Spain,Pla de Bages,4.1,30,2015,23.3,0.17596566523605148,Low
White,Perfiles Calcareo Chardonnay 2016,Trapiche,Argentina,Mendoza,3.5,30,2016,15.9,0.22012578616352202,Low
White,Vom Gelben Fels Riesling Trocken 2018,Weingut Weegmüller,Germany,Pfalz,3.9,30,2018,8.4,0.46428571428571425,Medium
White,Weissburgunder Löss Trocken 2018,Manz,Germany,Rheinhessen,3.6,30,2018,7.95,0.4528301886792453,Medium
White,Gamlitzer Morillon 2017,Sattlerhof,Austria,Südsteiermark,3.6,30,2017,15.89,0.22655758338577722,Low
White,Albariño 2019,Pazo Señorans,Spain,Rías Baixas,4.1,30,2019,11.95,0.34309623430962344,Medium
White,Niedermenniger Herrenberg Riesling Auslese 2010,Markus Molitor,Germany,Mosel,4.0,30,2010,39.95,0.10012515644555695,Low
White,Chardonnay 2018,Saint Clair,New Zealand,Marlborough,3.5,30,2018,11.45,0.30567685589519655,Medium
White,Josef Spreitzer Riesling Trocken 2018,Spreitzer,Germany,Rheingau,3.5,30,2018,8.9,0.3932584269662921,Medium
White,Illusion Eins (Blanc de Noir) 2019,Meyer - Näkel,Germany,Ahr,4.0,30,2019,13.48,0.29673590504451036,Low
White,Riesling Kabinett Trocken 2018,Manz,Germany,Rheinhessen,3.8,30,2018,7.8,0.48717948717948717,Medium
White,Novel Pacherenc du Vic-Bilh Sec 2017,Vignobles Marie Maria,France,Pacherenc du Vic-Bilh Sec,3.8,30,2017,13.25,0.28679245283018867,Low
White,Gelber Orléans Trocken 2017,Knipser,Germany,Pfalz,4.0,30,2017,17.0,0.23529411764705882,Low
White,Weissburgunder 2019,Pfannebecker,Germany,Rheinhessen,3.8,30,2019,9.12,0.4166666666666667,Medium
White,St. Stephan Réserve Chardonnay Trocken 2015,Weingut Metzger,Germany,Pfalz,3.7,30,2015,19.01,0.194634402945818,Low
White,Chardonnay Bourgogne 2017,Frédéric Magnien,France,Bourgogne,3.5,30,2017,15.5,0.22580645161290322,Low
White,Wehlener Sonnenuhr Riesling Spätlese 2017,Markus Molitor,Germany,Mosel,4.0,30,2017,19.45,0.20565552699228792,Low
White,Estate Sauvignon Blanc 2019,Nuevo Mundo,Chile,Maipo Valley,3.7,30,2019,11.7,0.3162393162393163,Medium
White,Doosberg Riesling Trocken 2017,Peter Jakob Kühn,Germany,Rheingau,4.1,30,2017,49.0,0.08367346938775509,Low
White,Languedoc Blanc 2017,Mortiès,France,Languedoc,3.6,30,2017,16.9,0.21301775147928997,Low
White,Chardonnay - Torrontés 2019,Domaine Bousquet,Argentina,Tupungato,3.5,30,2019,7.2,0.4861111111111111,Medium
White,Saint-Aubin 1er Cru 'Les Charmois' 2015,Domaine Sylvain Morey,France,Saint-Aubin 1er Cru 'Le Charmois',4.2,30,2015,64.0,0.065625,Low
White,Meursault Blanc 2016,Bouchard Père & Fils,France,Meursault,3.9,30,2016,48.09,0.08109794135995009,Low
White,Aufwind Sauvignon Blanc 2019,Hensel,Germany,Pfalz,3.9,30,2019,9.9,0.3939393939393939,Medium
White,Sancerre Blanc 2018,La Poussie,France,Sancerre,3.9,30,2018,27.2,0.14338235294117646,Low
White,Loiserberg Grüner Veltliner 2016,Loimer,Austria,Kamptal,3.9,30,2016,16.11,0.24208566108007448,Low
White,Trarbacher Schlossberg Riesling Kabinett 2018,Weiser-Künstler,Germany,Mosel,4.2,30,2018,15.0,0.28,Low
White,Broquel Chardonnay 2017,Trapiche,Argentina,Mendoza,3.4,30,2017,10.5,0.3238095238095238,Medium
White,Pinot Grigio 2017,Villa Cavarena,Italy,delle Venezie,3.4,30,2017,9.99,0.34034034034034033,Medium
White,Wicker Nonnberg Riesling Trocken 2018,Joachim Flick,Germany,Rheingau,4.0,30,2018,13.84,0.28901734104046245,Low
White,Benefizio Riserva Pomino Bianco 2018,Castello Pomino,Italy,Pomino,3.9,30,2018,26.18,0.1489686783804431,Low
White,Meursault 2016,Domaine Henri Delagrange et Fils,France,Meursault,4.2,30,2016,46.21,0.09088941787491885,Low
White,Riesling Trocken 2019,Georg Mosbacher,Germany,Pfalz,3.6,30,2019,10.1,0.3564356435643565,Medium
White,Haardt Weissburgunder 2017,Müller-Catoir,Germany,German Wine,3.8,30,2017,12.58,0.3020667726550079,Medium
White,Riesling Kabinett Feinherb 2018,Schloss Vollrads,Germany,Rheingau,3.8,30,2018,12.9,0.2945736434108527,Low
White,Chardonnay 2018,Casa Lunardi,Italy,delle Venezie,3.5,30,2018,5.95,0.5882352941176471,Medium
White,Quater Vitis Blanco 2018,Firriato,Italy,Terre Siciliane,4.1,30,2018,13.89,0.2951763858891288,Low
White,Sommeracher Katzenkopf Silvaner Trocken 2014,Winzer Sommerach,Germany,Franken,3.6,30,2014,6.77,0.5317577548005908,Medium
White,Pouilly-Fuissé 2016,Les Héritiers du Comte Lafon,France,Pouilly-Fuissé,4.1,30,2016,56.83,0.07214499384128101,Low
White,Antu Chardonnay 2016,MontGras,Chile,Itata Valley,3.6,30,2016,11.9,0.3025210084033613,Medium
White,Schlossberg Achkarren GG Grauburgunder 2017,Franz Keller,Germany,Baden,4.1,30,2017,35.0,0.11714285714285713,Low
White,Elgin Chardonnay 2018,Boschendal,South Africa,Elgin,4.3,30,2018,32.99,0.13034252803879962,Low
White,Blanc 2016,Domaine de l'Horizon,France,Côtes Catalanes,4.1,30,2016,35.58,0.11523327712197863,Low
White,Bianco 2018,Monte Pietroso,Italy,Terre Siciliane,3.7,30,2018,3.79,0.9762532981530343,Excellent
White,Château Les Vergnes Bordeaux White 2018,Univitis,France,Bordeaux,3.3,30,2018,6.78,0.48672566371681414,Medium
White,Virtus Moscato 2016,Monte Paschoal,Brazil,Serra Gaúcha,2.8,30,2016,6.77,0.413589364844904,Medium
White,Riesling Eisquell 2019,Battenfeld Spanier,Germany,Rheinhessen,3.5,30,2019,10.74,0.3258845437616387,Medium
White,Chante-Alouette Hermitage Blanc 1999,M. Chapoutier,France,Hermitage,3.4,30,1999,55.95,0.06076854334226988,Low
White,Viognier 2017,Gnarly Head,United States,California,3.6,31,2017,12.59,0.28594122319301035,Low
White,Gelber Muskateller 2017,Lackner Tinnacher,Austria,Südsteiermark,3.4,31,2017,12.6,0.2698412698412698,Low
White,Gaisböhl G.C 2017,Dr. Bürklin-Wolf,Germany,Pfalz,3.8,31,2017,44.91,0.08461367178802048,Low
White,Blanco 2015,Bodegas Aradon,Spain,Rioja,3.5,31,2015,4.0,0.875,Excellent
White,Pouilly-Fuissé L'Ancien Prieuré 2015,Régnard,France,Pouilly-Fuissé,3.7,31,2015,43.16,0.08572752548656164,Low
White,Grecante Grechetto Colli Martani 2019,Arnaldo-Caprai,Italy,Colli Martani,3.8,31,2019,12.6,0.30158730158730157,Medium
White,Wiltinger Riesling Trocken 2018,Reichsgraf von Kesselstatt,Germany,Wiltingen,4.0,31,2018,12.67,0.31570639305445936,Medium
White,Châteauneuf-du-Pape (Tradition) Blanc 2018,Domaine de la Janasse,France,Châteauneuf-du-Pape,4.1,31,2018,49.9,0.08216432865731463,Low
White,Pinot Blanc 2016,Jean-Rémy Haeffelin,France,Alsace,3.7,31,2016,7.59,0.48748353096179187,Medium
White,Sancerre Blanc 2018,Alban Roblin,France,Sancerre,3.8,31,2018,18.31,0.2075368651010377,Low
White,Mont Mès Cuvée Bianco 2018,Castelfeder,Italy,Vigneti delle Dolomiti,3.6,31,2018,7.5,0.48000000000000004,Medium
White,Bitácora Verdejo 2019,Cuatro Rayas,Spain,Rueda,3.9,31,2019,4.28,0.911214953271028,Excellent
White,Zieregg Morillon 2017,Tement,Austria,Südsteiermark,4.1,31,2017,48.06,0.08531002913025383,Low
White,Riesling Feinherb 2018,Künstler,Germany,Rheingau,3.6,31,2018,12.39,0.29055690072639223,Low
White,Sanct Valentin Sauvignon 2019,St. Michael-Eppan,Italy,Südtirol - Alto Adige,4.1,31,2019,20.9,0.19617224880382775,Low
White,Eins Zu Eins Sauvignon Blanc 2019,Weingut A. Diehl,Germany,Pfalz,4.1,31,2019,7.09,0.5782792665726375,Medium
White,Weisser Burgunder vom Kalksteinfels 2018,Philipp Kuhn,Germany,Pfalz,3.8,31,2018,13.13,0.2894135567402894,Low
White,Pomino Bianco 2019,Castello Pomino,Italy,Pomino,3.5,31,2019,9.61,0.3642039542143601,Medium
White,Cavalcade Blanc 2018,Château de Corneilla,France,Côtes du Roussillon,4.1,31,2018,12.14,0.3377265238879736,Medium
White,Saarburger Rausch Auslese Riesling ** 2015,Markus Molitor,Germany,Mosel,4.2,31,2015,44.95,0.09343715239154617,Low
White,Scharzhofberger Riesling Spätlese 2011,Bischöfliche Weingüter Trier,Germany,Mosel,4.1,31,2011,30.78,0.1332033788174139,Low
White,Zöbing Riesling 2018,Hirsch,Austria,Kamptal,3.9,31,2018,12.87,0.30303030303030304,Medium
White,Pinot Bianco 2018,Nals Margreid,Italy,Südtirol - Alto Adige,3.6,31,2018,9.9,0.36363636363636365,Medium
White,Basilicata Greco - Fiano 2017,Brandano,Italy,Basilicata,3.9,31,2017,8.77,0.44469783352337516,Medium
White,Cuvée Verdejo 2016,Valdecuevas,Spain,Rueda,4.2,31,2016,18.7,0.22459893048128343,Low
White,Estro Chardonnay 2018,Astoria,Italy,Veneto,3.7,31,2018,9.99,0.3703703703703704,Medium
White,Vom Muschelkalk Appenheimer Riesling Trocken 2018,Hofmann,Germany,Rheinhessen,3.7,31,2018,10.0,0.37,Medium
White,Orbel Riesling 2017,St. Antony,Germany,Rheinhessen,3.8,31,2017,18.9,0.20105820105820107,Low
White,Meursault 1er Cru Les Genevrières 2017,Domaine Henri Boillot,France,Meursault Premier Cru,4.1,31,2017,119.0,0.03445378151260504,Low
White,Pinot Grigio 2019,Cielo e Terra,Italy,delle Venezie,3.6,31,2019,4.82,0.7468879668049793,Excellent
White,Derthona Timorasso Colli Tortonesi 2018,Vietti,Italy,Colli Tortonesi,3.8,31,2018,25.9,0.14671814671814673,Low
White,Weisser Burgunder Trocken 2015,Wittmann,Germany,Rheinhessen,3.7,31,2015,11.11,0.33303330333033304,Medium
White,Chardonnay 2018,McGregor,South Africa,McGregor,3.5,31,2018,5.55,0.6306306306306306,Excellent
White,Riesling 2017,Weingut Toni Jost,Germany,Mittelrhein,3.5,31,2017,8.4,0.41666666666666663,Medium
White,Campomaccione Vermentino Maremma Toscana 2019,Rocca delle Macìe,Italy,Maremma Toscana,4.0,31,2019,8.4,0.47619047619047616,Medium
White,Grüner Veltliner Waldberg 2018,Gmeinböck Poysdorf,Austria,Weinviertel,3.6,31,2018,8.75,0.4114285714285714,Medium
White,Tresolmos Lias Verdejo 2019,Garciarevalo,Spain,Rueda,4.0,31,2019,8.84,0.45248868778280543,Medium
White,Seven Numbers Single Vineyard Furmint 2018,Puklavec Family Wines,Slovenia,Podravje,3.7,31,2018,10.66,0.34709193245778613,Medium
White,Plansel Selecta Verdelho 2017,Quinta da Plansel,Portugal,Alentejano,3.8,31,2017,8.9,0.42696629213483145,Medium
White,Camilla 2019,Malavasi,Italy,Lugana,4.2,31,2019,11.4,0.3684210526315789,Medium
White,Felsenberg Riesling GG 2016,Schäfer-Fröhlich,Germany,Nahe,4.3,31,2016,39.36,0.10924796747967479,Low
White,Pinot Gris 2016,Leefield Station,New Zealand,Marlborough,3.4,31,2016,13.9,0.24460431654676257,Low
White,Les Genêts 2016,Château de Roquefort,France,Provence,3.7,31,2016,14.9,0.2483221476510067,Low
White,Op die Berg Chardonnay 2014,De Grendel,South Africa,Durbanville,4.1,31,2014,26.69,0.1536155863619333,Low
White,Mantele Sauvignon 2018,Nals Margreid,Italy,Südtirol - Alto Adige,3.9,31,2018,16.47,0.23679417122040075,Low
White,Pur Mineral Riesling 2017,Rudolf Fürst,Germany,Franken,3.8,31,2017,14.0,0.2714285714285714,Low
White,Friulano 2019,Livio Felluga,Italy,Colli Orientali del Friuli,3.9,31,2019,18.9,0.20634920634920637,Low
White,Château de la Chesnaie Sur Lie 2017,Chéreau-Carré,France,Muscadet-Sevre et Maine,3.8,31,2017,8.24,0.4611650485436893,Medium
White,Maximin Herrenberg 1896 Riesling Alte Reben 2018,Carl Loewen,Germany,Mosel,4.1,31,2018,22.23,0.18443544759334232,Low
White,Weisser Burgunder Trocken 2018,Bischel,Germany,Rheinhessen,3.7,31,2018,8.2,0.451219512195122,Medium
White,Spiegel Sauvignon Blanc 2017,Weingut Erich & Walter Polz,Austria,Südsteiermark,3.2,31,2017,11.59,0.27610008628127697,Low
White,Sauvignon Côtes de Gascogne 2019,Domaine du Tariquet,France,Côtes de Gascogne,3.7,32,2019,5.9,0.6271186440677966,Excellent
White,Blauschiefer Riesling 2018,Markus Molitor,Germany,Mosel,3.8,32,2018,9.6,0.3958333333333333,Medium
White,Heideboden Pinot Blanc 2018,Anita Nittnaus Hans,Austria,Burgenland,3.5,32,2018,8.89,0.39370078740157477,Medium
White,Summercourt Chardonnay 2019,Delaire Graff,South Africa,Stellenbosch,3.9,32,2019,12.5,0.312,Medium
White,Oppenheimer Sackträger Riesling 2017,Weingut Bürgermeister Carl Koch,Germany,Rheinhessen,4.1,32,2017,10.23,0.4007820136852394,Medium
